code,occupation_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
72402,"Heating, refrigeration and air conditioning mechanics",46100.0,46600.0,48400.0,50000.0,51000.0,51900.0,52900.0,53700.0,54700.0,55600.0,56400.0
72403,Railway carmen/women,3100.0,3400.0,3300.0,3400.0,3300.0,3300.0,3300.0,3400.0,3400.0,3400.0,3400.0
72404,Aircraft mechanics and aircraft inspectors,18500.0,19100.0,19300.0,19700.0,20000.0,20300.0,20600.0,20900.0,21200.0,21400.0,21700.0
72405,Machine fitters,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
72406,Elevator constructors and mechanics,6000.0,6000.0,6200.0,6400.0,6600.0,6700.0,6800.0,6900.0,7000.0,7100.0,7200.0
72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",140400.0,145200.0,147900.0,148400.0,150200.0,151300.0,152200.0,153100.0,154000.0,154900.0,155800.0
72411,"Auto body collision, refinishing and glass technicians and damage repair estimators",29700.0,30700.0,30900.0,31000.0,31000.0,31100.0,31200.0,31300.0,31300.0,31400.0,31500.0
72420,Oil and solid fuel heating mechanics,2100.0,2100.0,2100.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2300.0,2300.0
72421,Appliance servicers and repairers,3900.0,4100.0,4200.0,4300.0,4300.0,4300.0,4200.0,4200.0,4200.0,4200.0,4200.0
72422,Electrical mechanics,10900.0,11100.0,11300.0,11600.0,11700.0,11900.0,12100.0,12200.0,12400.0,12600.0,12700.0
72423,"Motorcycle, all-terrain vehicle and other related mechanics",12500.0,12500.0,12700.0,12800.0,12900.0,13000.0,13100.0,13200.0,13200.0,13300.0,13400.0
72429,Other small engine and small equipment repairers,3500.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
72500,Crane operators,16600.0,16400.0,16800.0,17200.0,17400.0,17600.0,17800.0,17900.0,18000.0,18200.0,18300.0
72501,Water well drillers,1200.0,1300.0,1300.0,1400.0,1400.0,1400.0,1400.0,1400.0,1500.0,1500.0,1500.0
72600,"Air pilots, flight engineers and flying instructors",19200.0,19800.0,20400.0,20700.0,21000.0,21300.0,21600.0,21800.0,22000.0,22300.0,22500.0
72601,Air traffic controllers and related occupations,4600.0,4600.0,4900.0,4900.0,5000.0,5000.0,5000.0,5100.0,5100.0,5100.0,5100.0
72602,"Deck officers, water transport",6200.0,6300.0,6400.0,6500.0,6600.0,6600.0,6600.0,6600.0,6600.0,6700.0,6700.0
72603,"Engineer officers, water transport",4100.0,4200.0,4500.0,4500.0,4600.0,4600.0,4600.0,4600.0,4700.0,4700.0,4700.0
72604,Railway traffic controllers and marine traffic regulators,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
72999,Other technical trades and related occupations,9700.0,9600.0,9800.0,9900.0,10100.0,10200.0,10300.0,10400.0,10500.0,10600.0,10700.0
73100,Concrete finishers,13400.0,13400.0,13800.0,14200.0,14400.0,14500.0,14700.0,14800.0,15000.0,15100.0,15200.0
73101,Tilesetters,10100.0,10500.0,10600.0,10800.0,11000.0,11100.0,11100.0,11300.0,11400.0,11500.0,11500.0
73102,"Plasterers, drywall installers and finishers and lathers",27500.0,27300.0,28000.0,28500.0,28700.0,28800.0,28900.0,28900.0,29000.0,29100.0,29100.0
73110,Roofers and shinglers,23000.0,23200.0,24000.0,24600.0,24900.0,25200.0,25500.0,25800.0,26100.0,26500.0,26700.0
73111,Glaziers,5400.0,5500.0,5600.0,5700.0,5700.0,5800.0,5900.0,5900.0,6000.0,6100.0,6100.0
73112,Painters and decorators (except interior decorators),39200.0,39700.0,40200.0,40700.0,40700.0,40700.0,40800.0,41000.0,41100.0,41200.0,41200.0
73113,Floor covering installers,16600.0,16900.0,17300.0,17600.0,17800.0,17900.0,18100.0,18200.0,18400.0,18500.0,18600.0
73200,Residential and commercial installers and servicers,57400.0,57600.0,58200.0,59000.0,59400.0,59800.0,60100.0,60600.0,61000.0,61300.0,61600.0
73201,General building maintenance workers and building superintendents,76400.0,80400.0,79500.0,81100.0,82400.0,84000.0,85500.0,87000.0,88500.0,89900.0,91300.0
73202,Pest controllers and fumigators,3500.0,3500.0,3600.0,3700.0,3800.0,3900.0,3900.0,4000.0,4100.0,4200.0,4300.0
73209,Other repairers and servicers,16600.0,17500.0,17400.0,17500.0,17700.0,17800.0,18000.0,18100.0,18300.0,18400.0,18600.0
73300,Transport truck drivers,319400.0,325100.0,331900.0,337500.0,341300.0,344900.0,348300.0,351200.0,354600.0,358200.0,361700.0
73301,"Bus drivers, subway operators and other transit operators",101000.0,106300.0,106500.0,107600.0,108800.0,110300.0,111800.0,113100.0,114800.0,116400.0,118100.0
73310,Railway and yard locomotive engineers,6200.0,6400.0,6500.0,6600.0,6600.0,6700.0,6700.0,6700.0,6800.0,6800.0,6800.0
73311,Railway conductors and brakemen/women,5700.0,5900.0,5900.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
73400,Heavy equipment operators,75900.0,75800.0,78000.0,79700.0,80500.0,81200.0,81900.0,82600.0,83200.0,83900.0,84400.0
73401,Printing press operators,14600.0,14700.0,14700.0,14800.0,14800.0,14600.0,14400.0,14300.0,14200.0,14100.0,14000.0
73402,"Drillers and blasters - surface mining, quarrying and construction",2200.0,2200.0,2300.0,2400.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2500.0
74100,Mail and parcel sorters and related occupations,22200.0,23900.0,24200.0,24500.0,24700.0,24800.0,24800.0,24800.0,24900.0,25000.0,25000.0
74101,Letter carriers,33000.0,33200.0,33900.0,34300.0,34900.0,35400.0,35800.0,36100.0,36500.0,36600.0,36900.0
74102,Couriers and messengers,20100.0,21600.0,21900.0,22200.0,22400.0,22500.0,22600.0,22700.0,22900.0,23000.0,23100.0
74200,Railway yard and track maintenance workers,7600.0,7800.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0
74201,Water transport deck and engine room crew,5500.0,5600.0,5700.0,5800.0,5800.0,5900.0,5900.0,5900.0,5900.0,5900.0,5900.0
74202,Air transport ramp attendants,13600.0,14000.0,14300.0,14500.0,14600.0,14700.0,14800.0,14800.0,14900.0,15000.0,15100.0
74203,Automotive and heavy truck and equipment parts installers and servicers,14900.0,15000.0,15300.0,15400.0,15500.0,15600.0,15700.0,15700.0,15800.0,15900.0,16000.0
74204,Utility maintenance workers,8100.0,8100.0,8400.0,8500.0,8600.0,8700.0,8700.0,8800.0,8800.0,8900.0,9000.0
74205,Public works maintenance equipment operators and related workers,29800.0,29700.0,30500.0,31000.0,31400.0,31800.0,32100.0,32400.0,32700.0,33100.0,33300.0
75100,Longshore workers,7300.0,7500.0,7600.0,7800.0,7900.0,8000.0,8100.0,8200.0,8300.0,8400.0,8500.0
75101,Material handlers,229400.0,235600.0,239100.0,241100.0,244200.0,245800.0,247000.0,249400.0,250900.0,252400.0,254800.0
75110,Construction trades helpers and labourers,143200.0,150200.0,151800.0,153700.0,154600.0,155700.0,156900.0,158100.0,159400.0,160600.0,161400.0
75119,Other trades helpers and labourers,7300.0,7500.0,7800.0,7700.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0
75200,Taxi and limousine drivers and chauffeurs,62100.0,64700.0,65500.0,66500.0,67300.0,68100.0,68900.0,69600.0,70400.0,71300.0,72300.0
75201,Delivery service drivers and door-to-door distributors,97900.0,101800.0,103600.0,105300.0,106200.0,107100.0,107900.0,108500.0,109300.0,110200.0,111000.0
75210,Boat and cable ferry operators and related occupations,2600.0,2700.0,2800.0,2800.0,2800.0,2900.0,2900.0,2900.0,2900.0,2900.0,3000.0
75211,Railway and motor transport labourers,4600.0,4900.0,4900.0,5000.0,5000.0,5000.0,5100.0,5100.0,5200.0,5200.0,5300.0
75212,Public works and maintenance labourers,28100.0,28300.0,29200.0,29700.0,29900.0,30100.0,30300.0,30500.0,30700.0,30900.0,31000.0
80010,Managers in natural resources production and fishing,13800.0,14000.0,14700.0,15100.0,15300.0,15400.0,15500.0,15500.0,15600.0,15800.0,15900.0
80020,Managers in agriculture,122400.0,112600.0,116400.0,115900.0,115500.0,114600.0,113500.0,112500.0,111600.0,110700.0,109900.0
80021,Managers in horticulture,7300.0,6700.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
80022,Managers in aquaculture,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
82010,"Supervisors, logging and forestry",4900.0,5100.0,5100.0,5200.0,5200.0,5200.0,5200.0,5200.0,5300.0,5300.0,5300.0
82020,"Supervisors, mining and quarrying",8500.0,8100.0,8600.0,8800.0,8900.0,8900.0,9000.0,9100.0,9100.0,9100.0,9200.0
82021,"Contractors and supervisors, oil and gas drilling and services",17900.0,18700.0,19100.0,19400.0,19600.0,19700.0,19700.0,19600.0,19700.0,19900.0,20000.0
82030,Agricultural service contractors and farm supervisors,8700.0,8000.0,8100.0,8600.0,9100.0,9100.0,9100.0,9200.0,9300.0,9400.0,9500.0
82031,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",25200.0,25300.0,25500.0,25700.0,25800.0,25900.0,26000.0,26100.0,26200.0,26300.0,26400.0
83100,Underground production and development miners,29400.0,29000.0,30600.0,31400.0,31600.0,31800.0,32000.0,32100.0,32400.0,32700.0,32900.0
83101,"Oil and gas well drillers, servicers, testers and related workers",23500.0,24300.0,25600.0,26300.0,26500.0,26600.0,26700.0,25500.0,25600.0,25800.0,26000.0
83110,Logging machinery operators,7800.0,7900.0,8100.0,8300.0,8500.0,8600.0,8800.0,8900.0,9100.0,9200.0,9400.0
83120,Fishing masters and officers,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
83121,Fishermen/women,10600.0,10500.0,10600.0,10600.0,10500.0,10500.0,10500.0,10400.0,10400.0,10300.0,10300.0
84100,Underground mine service and support workers,3100.0,2900.0,3000.0,3100.0,3100.0,3100.0,3100.0,3200.0,3200.0,3200.0,3200.0
84101,Oil and gas well drilling and related workers and services operators,4300.0,4300.0,4400.0,4500.0,4500.0,4500.0,4500.0,4300.0,4300.0,4300.0,4300.0
84110,Chain saw and skidder operators,4200.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4500.0,4500.0,4500.0
84111,Silviculture and forestry workers,3000.0,3300.0,3300.0,3300.0,3300.0,3300.0,3400.0,3400.0,3400.0,3400.0,3400.0
84120,Specialized livestock workers and farm machinery operators,29100.0,29300.0,30700.0,31100.0,31400.0,31500.0,31600.0,31700.0,31800.0,31900.0,32100.0
84121,Fishing vessel deckhands,3300.0,3400.0,3400.0,3300.0,3300.0,3200.0,3200.0,3200.0,3200.0,3200.0,3100.0
85100,Livestock labourers,30600.0,28100.0,29400.0,29700.0,29900.0,29900.0,29900.0,29900.0,29900.0,29900.0,30000.0
85101,Harvesting labourers,22900.0,20800.0,21800.0,22100.0,22100.0,22000.0,21800.0,21700.0,21600.0,21400.0,21300.0
85102,Aquaculture and marine harvest labourers,3100.0,2800.0,2900.0,3000.0,3000.0,3100.0,3100.0,3100.0,3200.0,3200.0,3200.0
85103,Nursery and greenhouse labourers,22200.0,20300.0,21600.0,22300.0,22500.0,22600.0,22700.0,22800.0,22800.0,22900.0,23000.0
85104,Trappers and hunters,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
85110,Mine labourers,3100.0,2900.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
85111,"Oil and gas drilling, servicing and related labourers",5100.0,5200.0,5400.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5400.0
85120,Logging and forestry labourers,2300.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
85121,Landscaping and grounds maintenance labourers,80300.0,79200.0,82000.0,84100.0,85900.0,87400.0,88900.0,90600.0,92200.0,93900.0,95400.0
90010,Manufacturing managers,110100.0,112200.0,112100.0,112800.0,113900.0,114800.0,115400.0,116000.0,116700.0,117300.0,118000.0
90011,Utilities managers,16400.0,16700.0,17000.0,17300.0,17400.0,17600.0,17800.0,17900.0,18100.0,18300.0,18400.0
92010,"Supervisors, mineral and metal processing",10100.0,9700.0,9700.0,9900.0,10000.0,10100.0,10200.0,10200.0,10300.0,10300.0,10400.0
92011,"Supervisors, petroleum, gas and chemical processing and utilities",19900.0,20000.0,20100.0,20300.0,20600.0,20900.0,21100.0,21300.0,21400.0,21600.0,21800.0
92012,"Supervisors, food and beverage processing",26800.0,26900.0,28000.0,28600.0,28900.0,29200.0,29500.0,29800.0,30200.0,30500.0,30800.0
92013,"Supervisors, plastic and rubber products manufacturing",9400.0,9500.0,9600.0,9800.0,10100.0,10300.0,10500.0,10600.0,10800.0,11100.0,11300.0
92014,"Supervisors, forest products processing",11300.0,10800.0,11000.0,11100.0,11100.0,11000.0,11000.0,10900.0,10900.0,10900.0,10900.0
92015,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",3400.0,3600.0,3600.0,3600.0,3600.0,3500.0,3500.0,3400.0,3400.0,3400.0,3400.0
92020,"Supervisors, motor vehicle assembling",13000.0,13500.0,13600.0,14000.0,14400.0,14700.0,14900.0,15100.0,15200.0,15400.0,15600.0
92021,"Supervisors, electronics and electrical products manufacturing",4400.0,4400.0,4500.0,4600.0,4600.0,4600.0,4700.0,4700.0,4700.0,4700.0,4700.0
92022,"Supervisors, furniture and fixtures manufacturing",5700.0,5900.0,5900.0,5900.0,5800.0,5800.0,5700.0,5700.0,5600.0,5600.0,5600.0
92023,"Supervisors, other mechanical and metal products manufacturing",18600.0,18300.0,18500.0,18700.0,18800.0,18900.0,18900.0,19000.0,19000.0,19000.0,19000.0
92024,"Supervisors, other products manufacturing and assembly",12600.0,13600.0,13300.0,13200.0,13200.0,13100.0,13000.0,13000.0,12900.0,12800.0,12800.0
92100,Power engineers and power systems operators,27600.0,27200.0,27800.0,27900.0,27800.0,27900.0,28200.0,28200.0,28200.0,28200.0,28300.0
92101,Water and waste treatment plant operators,11800.0,12300.0,12600.0,12700.0,12900.0,13000.0,13200.0,13300.0,13400.0,13600.0,13700.0
93100,"Central control and process operators, mineral and metal processing",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
93101,"Central control and process operators, petroleum, gas and chemical processing",16200.0,16200.0,16300.0,16300.0,16400.0,16400.0,16400.0,16300.0,16300.0,16300.0,16300.0
93102,"Pulping, papermaking and coating control operators",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
93200,Aircraft assemblers and aircraft assembly inspectors,9900.0,10400.0,10400.0,10400.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0
94100,"Machine operators, mineral and metal processing",14200.0,13600.0,13800.0,14100.0,14300.0,14600.0,14800.0,14900.0,15100.0,15200.0,15400.0
94101,Foundry workers,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94102,Glass forming and finishing machine operators and glass cutters,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94103,"Concrete, clay and stone forming operators",4600.0,4400.0,4500.0,4600.0,4600.0,4600.0,4700.0,4600.0,4700.0,4600.0,4600.0
94104,"Inspectors and testers, mineral and metal processing",4300.0,4100.0,4100.0,4100.0,4200.0,4200.0,4200.0,4100.0,4100.0,4100.0,4100.0
94105,Metalworking and forging machine operators,26200.0,25500.0,26100.0,26600.0,27000.0,27100.0,27100.0,27100.0,27000.0,26900.0,26800.0
94106,Machining tool operators,11900.0,11600.0,11800.0,12100.0,12300.0,12500.0,12500.0,12500.0,12600.0,12600.0,12600.0
94107,Machine operators of other metal products,38100.0,38000.0,38300.0,39400.0,40100.0,40600.0,40800.0,41000.0,41000.0,41100.0,41100.0
94110,Chemical plant machine operators,14400.0,14200.0,14600.0,14700.0,14900.0,15000.0,15100.0,15100.0,15200.0,15200.0,15300.0
94111,Plastics processing machine operators,15000.0,14300.0,14400.0,14500.0,14700.0,14900.0,15000.0,15100.0,15300.0,15400.0,15600.0
94112,Rubber processing machine operators and related workers,5400.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5100.0,5100.0
94120,Sawmill machine operators,7200.0,6900.0,7100.0,7200.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0
94121,"Pulp mill, papermaking and finishing machine operators",7700.0,7300.0,7200.0,7200.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0
94122,Paper converting machine operators,6300.0,6000.0,5900.0,6000.0,6000.0,5900.0,6000.0,6000.0,6000.0,6100.0,6100.0
94123,Lumber graders and other wood processing inspectors and graders,2900.0,2800.0,2800.0,2800.0,2900.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0
94124,Woodworking machine operators,6400.0,6200.0,6300.0,6300.0,6300.0,6300.0,6200.0,6200.0,6100.0,6100.0,6100.0
94129,Other wood processing machine operators,4200.0,4000.0,4100.0,4200.0,4200.0,4200.0,4200.0,4300.0,4300.0,4300.0,4300.0
94130,"Textile fibre and yarn, hide and pelt processing machine operators and workers",2300.0,2400.0,2400.0,2400.0,2400.0,2300.0,2300.0,2300.0,2300.0,2300.0,2200.0
94131,"Weavers, knitters and other fabric making occupations",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94132,Industrial sewing machine operators,17700.0,18400.0,18500.0,18300.0,18200.0,18000.0,17800.0,17700.0,17500.0,17400.0,17400.0
94133,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94140,"Process control and machine operators, food and beverage processing",66300.0,65600.0,68500.0,69900.0,70600.0,71200.0,71700.0,71900.0,72400.0,72800.0,73300.0
94141,"Industrial butchers and meat cutters, poultry preparers and related workers",18600.0,18400.0,19100.0,19200.0,19100.0,19100.0,19100.0,19100.0,19100.0,19000.0,19000.0
94142,Fish and seafood plant workers,3300.0,3300.0,3400.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
94143,"Testers and graders, food and beverage processing",8700.0,8800.0,9000.0,9100.0,9100.0,9200.0,9200.0,9300.0,9300.0,9400.0,9400.0
94150,Plateless printing equipment operators,5800.0,5800.0,5900.0,5900.0,6000.0,6000.0,6000.0,6000.0,6000.0,6100.0,6100.0
94151,"Camera, platemaking and other prepress occupations",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94152,Binding and finishing machine operators,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,1800.0,1800.0,1800.0,1700.0,1700.0
94153,Photographic and film processors,160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94200,"Motor vehicle assemblers, inspectors and testers",31100.0,31800.0,32200.0,33200.0,34000.0,34300.0,34300.0,34400.0,34400.0,34500.0,34500.0
94201,"Electronics assemblers, fabricators, inspectors and testers",18400.0,18400.0,18900.0,19300.0,19700.0,19800.0,20000.0,20100.0,20100.0,20200.0,20300.0
94202,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",12200.0,12300.0,12600.0,12900.0,13200.0,13300.0,13400.0,13500.0,13600.0,13700.0,13800.0
94203,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers",10800.0,10500.0,10900.0,11200.0,11400.0,11500.0,11500.0,11600.0,11600.0,11600.0,11600.0
94204,Mechanical assemblers and inspectors,17400.0,17000.0,17200.0,17700.0,18100.0,18400.0,18500.0,18700.0,18800.0,18900.0,19000.0
94205,"Machine operators and inspectors, electrical apparatus manufacturing",160656.9721115538,163311.7529880478,166383.66533864543,169076.89243027888,171042.6294820717,172810.35856573706,174501.593625498,176163.94422310757,177877.68924302788,179588.04780876494,181292.43027888445
94210,"Furniture and fixture assemblers, finishers, refinishers and inspectors",29700.0,32300.0,32300.0,31800.0,31600.0,31200.0,30900.0,30600.0,30400.0,30200.0,30100.0
94211,Assemblers and inspectors of other wood products,14000.0,13500.0,14000.0,14400.0,14600.0,14700.0,14800.0,14900.0,15000.0,15100.0,15100.0
94212,"Plastic products assemblers, finishers and inspectors",8800.0,8900.0,9000.0,9200.0,9300.0,9500.0,9600.0,9700.0,9800.0,10000.0,10100.0
94213,"Industrial painters, coaters and metal finishing process operators",14700.0,14900.0,15200.0,15500.0,15800.0,15900.0,16000.0,16100.0,16200.0,16200.0,16300.0
94219,"Other products assemblers, finishers and inspectors",38500.0,39800.0,39500.0,39600.0,39600.0,39500.0,39400.0,39300.0,39100.0,38900.0,38700.0
95100,Labourers in mineral and metal processing,5000.0,4700.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
95101,Labourers in metal fabrication,18200.0,17900.0,18300.0,18800.0,19100.0,19400.0,19500.0,19700.0,19800.0,19900.0,20000.0
95102,Labourers in chemical products processing and utilities,9800.0,10300.0,10500.0,10500.0,10700.0,10800.0,10900.0,10900.0,11000.0,11100.0,11200.0
95103,"Labourers in wood, pulp and paper processing",19300.0,18400.0,18800.0,19000.0,19100.0,19200.0,19300.0,19400.0,19500.0,19600.0,19700.0
95104,Labourers in rubber and plastic products manufacturing,6800.0,6600.0,6600.0,6700.0,6800.0,6800.0,6900.0,6900.0,7000.0,7000.0,7100.0
95105,Labourers in textile processing and cutting,3000.0,3100.0,3100.0,3000.0,3000.0,2900.0,2900.0,2800.0,2800.0,2700.0,2700.0
95106,Labourers in food and beverage processing,53400.0,52500.0,53600.0,54300.0,54500.0,54700.0,54900.0,55000.0,54900.0,54800.0,54700.0
95107,Labourers in fish and seafood processing,3400.0,3500.0,3600.0,3500.0,3500.0,3400.0,3400.0,3400.0,3400.0,3300.0,3300.0
95109,"Other labourers in processing, manufacturing and utilities",20900.0,21900.0,21700.0,21700.0,21600.0,21400.0,21300.0,21100.0,20900.0,20800.0,20700.0
